timestamp,Open,High,Low,Close,Volume
2025-04-10 12:03:00,82014.0,82014.0,81990.0,81996.2,10.03715
2025-04-10 12:04:00,81996.2,82011.98,81996.2,82002.49,3.42504
2025-04-10 12:05:00,82002.49,82073.9,82002.48,82011.99,14.87924
2025-04-10 12:06:00,82011.99,82029.69,82011.98,82026.0,5.60623
2025-04-10 12:07:00,82025.99,82026.0,81976.81,81976.82,7.76057
2025-04-10 12:08:00,81976.81,81985.28,81935.07,81944.08,19.37393
2025-04-10 12:09:00,81944.09,81973.83,81944.08,81973.82,2.56036
2025-04-10 12:10:00,81973.83,81973.83,81936.67,81942.01,9.68708
2025-04-10 12:11:00,81942.01,81942.01,81925.89,81931.28,4.35977
2025-04-10 12:12:00,81931.28,81931.29,81906.8,81906.8,17.15601
2025-04-10 12:13:00,81906.81,81906.81,81855.74,81864.02,29.28895
2025-04-10 12:14:00,81864.02,81903.06,81838.03,81903.05,10.71545
2025-04-10 12:15:00,81903.06,81925.85,81874.98,81923.02,12.31945
2025-04-10 12:16:00,81923.02,81944.24,81904.49,81904.49,21.11649
2025-04-10 12:17:00,81904.48,81952.43,81872.35,81931.53,16.94392
2025-04-10 12:18:00,81931.53,81956.53,81927.81,81929.9,16.03587
2025-04-10 12:19:00,81929.9,81934.01,81900.0,81900.0,30.50022
2025-04-10 12:20:00,81900.0,81924.88,81890.73,81924.87,4.00778
2025-04-10 12:21:00,81924.88,81999.24,81924.88,81972.13,15.50093
2025-04-10 12:22:00,81972.14,81991.44,81970.0,81980.0,4.86971
2025-04-10 12:23:00,81980.0,82029.88,81979.99,82029.5,73.99031
2025-04-10 12:24:00,82029.49,82052.28,82016.0,82031.92,69.58232
2025-04-10 12:25:00,82031.92,82120.01,82031.92,82098.4,27.7806
2025-04-10 12:26:00,82098.4,82113.51,82080.04,82113.51,20.18055
2025-04-10 12:27:00,82113.5,82162.16,82113.5,82154.39,75.1682
2025-04-10 12:28:00,82154.39,82154.4,82131.13,82131.14,6.53497
2025-04-10 12:29:00,82131.14,82184.0,82131.13,82156.72,9.82803
2025-04-10 12:30:00,82156.72,82213.34,82156.34,82188.81,33.14591
2025-04-10 12:31:00,82188.81,82250.0,82188.81,82234.01,26.18672
2025-04-10 12:32:00,82234.01,82238.36,82163.0,82163.0,21.24044
2025-04-10 12:33:00,82163.0,82192.0,82157.43,82192.0,11.54774
2025-04-10 12:34:00,82192.0,82231.97,82166.39,82166.39,7.71221
2025-04-10 12:35:00,82166.4,82173.92,82109.22,82136.49,12.97279
2025-04-10 12:36:00,82136.48,82197.83,82136.48,82174.08,14.5479
2025-04-10 12:37:00,82174.09,82193.76,82117.41,82117.42,8.76976
2025-04-10 12:38:00,82117.41,82144.89,82090.18,82097.86,16.59962
2025-04-10 12:39:00,82097.86,82097.87,82076.44,82076.44,7.82076
2025-04-10 12:40:00,82076.45,82130.44,82074.0,82130.44,13.93649
2025-04-10 12:41:00,82130.44,82246.98,82130.44,82229.99,16.15202
2025-04-10 12:42:00,82229.98,82229.99,82133.98,82133.98,12.0147
2025-04-10 12:43:00,82133.99,82152.78,82080.01,82080.01,7.8808
2025-04-10 12:44:00,82080.01,82112.0,82043.48,82111.99,20.37028
2025-04-10 12:45:00,82111.99,82112.0,82076.84,82107.19,12.27753
2025-04-10 12:46:00,82107.19,82143.96,82055.16,82143.95,19.55675
2025-04-10 12:47:00,82143.95,82150.46,82060.78,82060.78,8.88513
2025-04-10 12:48:00,82060.79,82060.79,82022.01,82036.77,9.10697
2025-04-10 12:49:00,82036.76,82045.44,82036.76,82036.97,6.81749
2025-04-10 12:50:00,82036.96,82048.36,82010.02,82048.35,7.11293
2025-04-10 12:51:00,82048.36,82098.66,82048.35,82058.37,9.85694
2025-04-10 12:52:00,82058.37,82058.37,82022.53,82038.22,5.7512
2025-04-10 12:53:00,82038.23,82049.62,82000.0,82000.0,13.1193
2025-04-10 12:54:00,82000.01,82021.48,82000.0,82018.7,12.34719
2025-04-10 12:55:00,82018.7,82018.7,81981.68,81988.19,19.26668
2025-04-10 12:56:00,81988.18,81988.19,81929.43,81929.44,11.95386
2025-04-10 12:57:00,81929.44,81930.0,81892.94,81892.95,12.68127
2025-04-10 12:58:00,81892.94,81892.95,81826.09,81844.35,44.57601
2025-04-10 12:59:00,81844.36,81847.5,81809.45,81812.25,28.96271
2025-04-10 13:00:00,81812.26,81812.26,81610.05,81632.98,84.34945
2025-04-10 13:01:00,81632.97,81639.99,81521.73,81549.48,45.30321
2025-04-10 13:02:00,81549.48,81567.01,81505.34,81533.99,20.78953
2025-04-10 13:03:00,81533.99,81561.25,81500.0,81500.0,30.11221
2025-04-10 13:04:00,81500.0,81500.01,81313.72,81376.57,101.75359
2025-04-10 13:05:00,81376.56,81391.31,81307.0,81388.23,42.19277
2025-04-10 13:06:00,81388.23,81422.6,81352.0,81367.88,29.12342
2025-04-10 13:07:00,81367.88,81452.99,81292.99,81452.98,81.45678
2025-04-10 13:08:00,81452.98,81529.38,81450.7,81475.86,52.98956
2025-04-10 13:09:00,81475.86,81529.36,81461.82,81464.12,12.25903
2025-04-10 13:10:00,81464.12,81575.99,81464.12,81492.42,24.41937
2025-04-10 13:11:00,81492.41,81604.27,81489.84,81604.27,19.59517
2025-04-10 13:12:00,81604.27,81645.94,81560.0,81560.0,15.25846
2025-04-10 13:13:00,81560.0,81608.7,81522.74,81522.74,20.49738
2025-04-10 13:14:00,81522.74,81587.14,81506.0,81573.2,15.03524
2025-04-10 13:15:00,81573.2,81666.66,81552.38,81666.66,15.51607
2025-04-10 13:16:00,81666.65,81677.15,81634.84,81634.85,13.66887
2025-04-10 13:17:00,81634.84,81645.62,81593.46,81645.62,8.47263
2025-04-10 13:18:00,81645.61,81695.66,81622.03,81686.86,16.61792
2025-04-10 13:19:00,81687.77,81791.56,81687.77,81791.56,14.14385
2025-04-10 13:20:00,81791.56,81791.56,81726.19,81727.8,9.99204
2025-04-10 13:21:00,81727.8,81727.8,81654.17,81663.65,19.08853
2025-04-10 13:22:00,81663.64,81698.65,81663.64,81669.24,10.0896
2025-04-10 13:23:00,81668.93,81678.68,81636.96,81676.01,6.45107
2025-04-10 13:24:00,81676.0,81728.0,81663.86,81718.0,5.89122
2025-04-10 13:25:00,81718.0,81718.01,81618.13,81618.13,11.08218
2025-04-10 13:26:00,81618.12,81618.61,81600.0,81608.7,10.15646
2025-04-10 13:27:00,81608.69,81620.53,81572.88,81572.89,7.79401
2025-04-10 13:28:00,81572.88,81596.01,81565.21,81592.64,5.93808
2025-04-10 13:29:00,81592.64,81595.81,81577.7,81595.81,5.29196
2025-04-10 13:30:00,81595.81,81653.88,81586.43,81653.88,17.80094
2025-04-10 13:31:00,81653.87,81653.88,81600.0,81632.96,5.04598
2025-04-10 13:32:00,81632.96,81634.53,81570.34,81578.88,10.68248
2025-04-10 13:33:00,81578.89,81700.5,81578.89,81692.01,11.87352
2025-04-10 13:34:00,81692.01,81692.01,81588.0,81614.63,8.03658
2025-04-10 13:35:00,81614.63,81717.36,81521.73,81715.49,22.25825
2025-04-10 13:36:00,81715.5,81793.18,81704.15,81786.49,26.30418
2025-04-10 13:37:00,81786.48,81813.2,81752.0,81788.12,19.85847
2025-04-10 13:38:00,81788.11,81788.12,81726.48,81746.44,11.28962
2025-04-10 13:39:00,81746.43,81800.01,81742.2,81800.0,8.86031
2025-04-10 13:40:00,81800.0,81800.0,81742.2,81773.17,36.27369
2025-04-10 13:41:00,81773.17,81773.17,81718.86,81729.34,13.09124
2025-04-10 13:42:00,81729.35,81790.75,81725.83,81781.95,11.19216
2025-04-10 13:43:00,81781.95,81805.02,81763.55,81805.02,8.18222
2025-04-10 13:44:00,81805.02,81853.2,81759.46,81759.46,11.73092
2025-04-10 13:45:00,81759.46,81839.27,81746.57,81836.99,9.11681
2025-04-10 13:46:00,81836.99,81845.69,81798.08,81807.68,21.04694
2025-04-10 13:47:00,81807.68,81809.97,81769.66,81770.0,9.80768
2025-04-10 13:48:00,81769.66,81769.66,81672.79,81705.51,13.87273
2025-04-10 13:49:00,81705.5,81718.16,81686.1,81718.07,5.29661
2025-04-10 13:50:00,81718.06,81719.19,81657.19,81684.43,4.58997
2025-04-10 13:51:00,81684.43,81720.0,81661.43,81681.84,5.75235
2025-04-10 13:52:00,81681.84,81788.01,81681.84,81733.23,13.08088
2025-04-10 13:53:00,81733.24,81745.59,81695.95,81699.57,6.32747
2025-04-10 13:54:00,81699.58,81707.27,81631.44,81648.59,17.15141
2025-04-10 13:55:00,81648.58,81673.83,81641.86,81658.46,4.25064
2025-04-10 13:56:00,81658.45,81686.72,81625.21,81686.72,6.22649
2025-04-10 13:57:00,81686.72,81755.99,81686.71,81755.99,14.61561
2025-04-10 13:58:00,81755.98,81764.08,81749.26,81764.08,4.72474
2025-04-10 13:59:00,81764.07,81769.79,81737.58,81768.4,5.46239
2025-04-10 14:00:00,81768.4,81768.41,81690.0,81690.01,3.15608
2025-04-10 14:01:00,81690.01,81722.66,81658.99,81659.0,7.78396
2025-04-10 14:02:00,81659.0,81659.0,81550.0,81550.01,17.80129
2025-04-10 14:03:00,81550.0,81550.0,81420.29,81536.0,51.95072
2025-04-10 14:04:00,81536.01,81597.17,81536.0,81561.38,9.64656
2025-04-10 14:05:00,81561.38,81600.0,81561.37,81566.17,13.39014
2025-04-10 14:06:00,81566.16,81566.16,81494.8,81527.74,11.78778
2025-04-10 14:07:00,81527.73,81527.98,81472.0,81472.01,5.41167
2025-04-10 14:08:00,81472.01,81478.27,81434.78,81445.99,7.52675
2025-04-10 14:09:00,81446.0,81466.72,81426.63,81442.0,13.05011
2025-04-10 14:10:00,81442.0,81508.0,81442.0,81499.15,6.11293
2025-04-10 14:11:00,81499.16,81583.96,81493.24,81583.96,16.4471
2025-04-10 14:12:00,81583.95,81583.96,81521.73,81541.87,7.62023
2025-04-10 14:13:00,81541.88,81599.3,81530.18,81599.3,14.05775
2025-04-10 14:14:00,81599.3,81621.93,81568.2,81585.99,22.84684
2025-04-10 14:15:00,81585.99,81613.65,81579.07,81608.7,8.03138
2025-04-10 14:16:00,81608.69,81639.56,81605.6,81639.55,13.54714
2025-04-10 14:17:00,81639.55,81655.94,81639.55,81648.0,5.15646
2025-04-10 14:18:00,81648.01,81694.86,81618.86,81694.85,6.00956
2025-04-10 14:19:00,81694.85,81694.86,81672.65,81673.31,21.18373
2025-04-10 14:20:00,81673.3,81673.88,81608.69,81627.07,10.4331
2025-04-10 14:21:00,81627.07,81652.18,81550.0,81563.86,8.12443
2025-04-10 14:22:00,81563.85,81597.12,81534.26,81585.51,11.91034
2025-04-10 14:23:00,81585.5,81602.22,81580.29,81586.47,4.58905
2025-04-10 14:24:00,81586.47,81608.7,81545.78,81545.79,27.93104
2025-04-10 14:25:00,81545.79,81561.49,81532.21,81543.73,6.83788
2025-04-10 14:26:00,81543.73,81543.74,81498.95,81511.51,17.37826
2025-04-10 14:27:00,81511.5,81519.46,81476.01,81490.03,39.13551
2025-04-10 14:28:00,81490.03,81549.82,81490.03,81549.81,6.50459
2025-04-10 14:29:00,81549.81,81564.0,81545.57,81549.99,7.47947
2025-04-10 14:30:00,81550.0,81589.25,81532.0,81578.0,8.14535
2025-04-10 14:31:00,81578.01,81583.63,81500.0,81500.01,5.48234
2025-04-10 14:32:00,81500.0,81500.0,81434.78,81441.29,7.00965
2025-04-10 14:33:00,81441.29,81489.61,81441.29,81455.43,7.40099
2025-04-10 14:34:00,81455.43,81466.9,81449.15,81466.9,4.164
2025-04-10 14:35:00,81466.9,81508.0,81466.9,81480.01,16.75062
2025-04-10 14:36:00,81480.0,81495.81,81441.24,81452.42,11.12004
2025-04-10 14:37:00,81452.41,81459.9,81393.35,81409.37,25.65245
2025-04-10 14:38:00,81409.36,81426.96,81370.75,81372.96,27.94066
2025-04-10 14:39:00,81372.96,81387.6,81363.63,81381.79,8.73257
2025-04-10 14:40:00,81381.79,81430.64,81349.0,81376.39,8.36833
2025-04-10 14:41:00,81376.38,81384.15,81349.01,81384.14,11.32356
2025-04-10 14:42:00,81384.15,81440.9,81384.15,81440.89,7.53677
2025-04-10 14:43:00,81440.89,81490.5,81438.62,81490.49,8.13989
2025-04-10 14:44:00,81490.49,81503.09,81479.99,81503.09,10.48977
2025-04-10 14:45:00,81503.09,81547.36,81503.09,81533.49,12.05445
2025-04-10 14:46:00,81533.49,81583.85,81531.09,81583.85,8.03523
2025-04-10 14:47:00,81583.85,81738.17,81583.84,81708.0,33.79426
2025-04-10 14:48:00,81708.0,81739.14,81674.66,81739.14,19.75927
2025-04-10 14:49:00,81739.13,81789.53,81720.24,81789.28,14.31699
2025-04-10 14:50:00,81789.52,81839.42,81786.22,81806.23,22.4089
2025-04-10 14:51:00,81806.22,81888.87,81806.22,81828.93,19.96343
2025-04-10 14:52:00,81828.92,81907.55,81828.92,81866.22,18.23618
2025-04-10 14:53:00,81866.22,81897.59,81857.93,81879.02,14.23736
2025-04-10 14:54:00,81879.02,81879.03,81844.89,81844.89,14.95879
2025-04-10 14:55:00,81844.89,81857.61,81789.15,81857.61,10.42984
2025-04-10 14:56:00,81857.61,81869.57,81750.83,81758.21,18.60571
2025-04-10 14:57:00,81758.21,81806.31,81758.21,81806.3,4.25442
2025-04-10 14:58:00,81806.3,81806.31,81762.36,81782.61,8.30227
2025-04-10 14:59:00,81782.6,81782.61,81748.41,81778.73,8.86664
2025-04-10 15:00:00,81778.72,81813.21,81757.57,81784.5,10.68188
2025-04-10 15:01:00,81784.49,81891.2,81784.49,81887.08,19.53769
2025-04-10 15:02:00,81887.08,81912.79,81860.53,81865.47,8.80884
2025-04-10 15:03:00,81865.47,81909.5,81854.54,81902.01,14.87814
2025-04-10 15:04:00,81901.28,81986.23,81900.01,81941.25,48.89678
2025-04-10 15:05:00,81940.11,81940.11,81880.01,81933.35,11.51953
2025-04-10 15:06:00,81932.62,82017.78,81932.61,82015.99,23.82441
2025-04-10 15:07:00,82015.99,82016.0,81969.08,81969.08,12.08077
2025-04-10 15:08:00,81969.08,81995.98,81956.52,81956.52,6.67101
2025-04-10 15:09:00,81956.53,81956.53,81904.0,81904.99,8.7498
2025-04-10 15:10:00,81904.98,81939.99,81837.41,81862.14,11.05237
2025-04-10 15:11:00,81862.13,81872.92,81787.6,81839.36,27.62616
2025-04-10 15:12:00,81839.35,81861.74,81806.23,81834.52,24.1404
2025-04-10 15:13:00,81834.02,81869.56,81802.44,81828.51,9.27911
2025-04-10 15:14:00,81828.52,81853.07,81818.57,81818.59,6.7373
2025-04-10 15:15:00,81818.59,81890.91,81809.86,81890.91,8.12428
2025-04-10 15:16:00,81890.91,81916.24,81835.86,81869.57,7.96933
2025-04-10 15:17:00,81869.57,81888.54,81856.89,81856.9,3.79342
2025-04-10 15:18:00,81856.9,81931.42,81852.0,81931.41,21.96873
2025-04-10 15:19:00,81931.41,81956.53,81923.23,81942.8,6.49205
2025-04-10 15:20:00,81942.8,81956.53,81942.24,81942.25,7.94088
2025-04-10 15:21:00,81942.25,81960.0,81923.24,81952.56,8.97792
2025-04-10 15:22:00,81952.57,82019.23,81952.56,81986.02,31.2601
2025-04-10 15:23:00,81986.02,81986.03,81904.85,81937.84,8.2593
2025-04-10 15:24:00,81937.85,82040.0,81932.87,82039.99,15.51129
2025-04-10 15:25:00,82039.99,82079.57,82013.03,82029.91,24.90422
2025-04-10 15:26:00,82029.9,82065.6,82029.9,82040.01,8.25287
2025-04-10 15:27:00,82040.0,82043.47,82022.58,82043.47,7.93717
2025-04-10 15:28:00,82043.47,82068.8,82020.01,82068.8,8.75954
2025-04-10 15:29:00,82068.8,82068.81,82015.2,82036.71,8.07182
2025-04-10 15:30:00,82036.72,82040.5,82012.84,82019.59,10.08936
2025-04-10 15:31:00,82019.6,82045.46,82011.85,82020.73,8.66869
2025-04-10 15:32:00,82020.72,82058.37,82006.94,82015.2,16.89621
2025-04-10 15:33:00,82015.2,82035.87,82002.2,82002.2,13.17306
2025-04-10 15:34:00,82002.19,82073.15,82002.19,82051.99,5.55028
2025-04-10 15:35:00,82052.0,82060.85,81951.08,81969.99,25.28212
2025-04-10 15:36:00,81970.0,82043.48,81962.59,82043.48,8.44702
2025-04-10 15:37:00,82043.48,82043.48,81994.49,82025.98,8.49213
2025-04-10 15:38:00,82025.98,82055.67,82012.0,82039.15,6.21828
2025-04-10 15:39:00,82039.15,82067.99,82016.75,82029.8,20.27042
2025-04-10 15:40:00,82029.8,82078.12,82029.77,82072.99,26.15244
2025-04-10 15:41:00,82073.0,82115.99,82070.89,82086.53,35.90043
2025-04-10 15:42:00,82086.54,82130.43,82073.07,82114.01,12.00783
2025-04-10 15:43:00,82114.01,82114.01,82055.16,82056.02,14.65096
2025-04-10 15:44:00,82056.01,82114.35,82037.99,82071.77,13.25692
2025-04-10 15:45:00,82071.76,82100.0,82037.0,82085.59,15.85269
2025-04-10 15:46:00,82085.59,82085.6,82020.01,82076.1,11.55718
2025-04-10 15:47:00,82076.11,82076.11,81984.64,81989.92,14.68431
2025-04-10 15:48:00,81989.93,82003.3,81950.0,81954.07,25.1861
2025-04-10 15:49:00,81954.07,81959.08,81866.22,81925.71,32.0735
2025-04-10 15:50:00,81925.71,81925.71,81773.47,81782.61,35.0284
2025-04-10 15:51:00,81782.61,81823.99,81779.15,81789.54,14.09462
2025-04-10 15:52:00,81789.53,81789.53,81728.07,81737.1,36.27133
2025-04-10 15:53:00,81737.09,81743.91,81722.98,81741.34,3.81452
2025-04-10 15:54:00,81741.33,81829.72,81741.33,81818.29,8.69315
2025-04-10 15:55:00,81818.28,81818.29,81744.39,81744.39,8.02103
2025-04-10 15:56:00,81744.39,81770.08,81727.4,81760.75,12.07066
2025-04-10 15:57:00,81760.76,81776.0,81750.11,81770.5,4.9643
2025-04-10 15:58:00,81770.5,81777.8,81722.08,81740.88,7.95489
2025-04-10 15:59:00,81740.88,81753.22,81729.79,81729.79,3.71105
2025-04-10 16:00:00,81729.13,81848.03,81720.0,81836.15,13.7329
2025-04-10 16:01:00,81836.0,81867.22,81780.68,81808.36,11.46801
2025-04-10 16:02:00,81808.36,81823.0,81759.11,81770.5,8.97232
2025-04-10 16:03:00,81770.49,81775.66,81727.57,81739.13,14.45483
2025-04-10 16:04:00,81739.13,81770.56,81702.79,81770.56,7.38731
2025-04-10 16:05:00,81771.32,81793.57,81710.46,81733.55,7.6872
2025-04-10 16:06:00,81733.54,81733.55,81686.14,81708.02,10.49668
2025-04-10 16:07:00,81708.02,81726.93,81700.0,81726.2,7.41082
2025-04-10 16:08:00,81726.21,81826.21,81706.55,81818.3,10.01788
2025-04-10 16:09:00,81818.31,81826.09,81737.4,81746.0,25.72162
2025-04-10 16:10:00,81746.01,81765.35,81721.69,81759.97,27.26402
2025-04-10 16:11:00,81759.97,81759.97,81687.09,81687.09,35.45926
2025-04-10 16:12:00,81687.1,81691.2,81639.16,81670.19,45.87753
2025-04-10 16:13:00,81670.19,81670.2,81615.3,81630.0,23.40582
2025-04-10 16:14:00,81629.99,81630.0,81604.57,81606.18,21.32037
2025-04-10 16:15:00,81606.19,81639.85,81596.38,81611.66,27.82141
2025-04-10 16:16:00,81611.66,81614.8,81565.43,81575.19,29.24947
2025-04-10 16:17:00,81575.2,81648.35,81575.19,81648.35,8.61873
2025-04-10 16:18:00,81648.35,81712.4,81648.35,81712.4,14.58179
2025-04-10 16:19:00,81712.4,81712.4,81656.3,81681.26,8.53756
2025-04-10 16:20:00,81681.26,81711.06,81665.6,81709.55,12.96616
2025-04-10 16:21:00,81709.55,81709.56,81657.44,81668.0,8.54184
2025-04-10 16:22:00,81668.0,81732.56,81668.0,81732.56,4.20813
2025-04-10 16:23:00,81732.55,81738.59,81700.0,81700.0,16.04534
2025-04-10 16:24:00,81700.01,81700.01,81652.17,81657.99,11.7477
2025-04-10 16:25:00,81657.99,81671.87,81655.4,81671.86,3.74094
2025-04-10 16:26:00,81671.86,81691.5,81660.61,81681.32,5.08803
2025-04-10 16:27:00,81681.32,81743.72,81681.31,81743.72,6.07081
2025-04-10 16:28:00,81743.72,81766.04,81736.71,81766.04,4.72176
2025-04-10 16:29:00,81766.04,81766.05,81766.03,81766.05,3.30302
2025-04-10 16:30:00,81766.04,81857.74,81766.04,81837.01,13.73035
2025-04-10 16:31:00,81837.0,81837.01,81785.78,81785.78,5.56444
2025-04-10 16:32:00,81785.78,81785.78,81756.61,81765.05,8.76203
2025-04-10 16:33:00,81765.04,81765.04,81687.54,81687.54,9.7651
2025-04-10 16:34:00,81687.54,81696.75,81660.64,81686.85,4.51518
